,postcode,lat,lon,total_square,rooms,floor,city,settlement,district,area,price_mln
292,125363.0,55.845462,37.438944,63.5,3.0,7.0,Москва,,Южное Тушино район,,18.0
293,121471.0,55.713691,37.43641,50.0,2.0,9.0,Москва,,Можайский район,,22.65
294,125438.0,55.851189,37.518927,40.0,1.0,11.0,Москва,,Головинский район,,11.5
295,109316.0,55.721337,37.687369,37.2,1.0,17.0,Москва,,Южнопортовый район,,12.35
296,108813.0,55.590853,37.37243,131.0,3.0,13.0,Московский,,Московский поселение,Град Московский жилой комплекс,22.0
297,109052.0,55.728083,37.711384,36.0,1.0,18.0,Москва,,Нижегородский район,,9.5
298,117648.0,55.639322,37.600246,75.6,3.0,3.0,Москва,,Чертаново Северное район,Северное Чертаново м-н,25.5
299,143988.0,55.724647,37.97189,74.5,3.0,3.0,Балашиха,,,Новое Павлино м-н,9.9
300,142715.0,55.59827,37.769267,44.7,2.0,3.0,,пос. Развилка,,,9.37
301,125124.0,55.783116,37.585427,101.2,3.0,13.0,Москва,,Беговой район,,57.47
302,115088.0,55.70579,37.693769,24.0,1.0,22.0,Москва,,Печатники район,,9.33
303,119526.0,55.663611,37.488768,133.4,5.0,3.0,Москва,,Тропарёво-Никулино район,,36.0
304,140055.0,55.66862,37.854711,53.0,1.0,6.0,Котельники,,,Белая Дача м-н,8.5
305,141021.0,55.901562,37.706124,41.6,1.0,10.0,Мытищи,,,6-й м-н,8.7
306,115114.0,55.709875,37.645239,81.0,3.0,12.0,Москва,,Даниловский район,,38.0
307,141080.0,55.905203,37.865397,58.0,2.0,6.0,Королёв,,,,7.5
308,140125.0,55.599543,37.988231,23.0,,6.0,,д. Островцы,,,4.1
309,111020.0,55.764214,37.717832,44.4,2.0,9.0,Москва,,Лефортово район,,12.0
310,123290.0,55.754318,37.524726,80.9,3.0,8.0,Москва,,Пресненский район,,33.1
311,119361.0,55.679858,37.447987,53.9,1.0,10.0,Москва,,Очаково-Матвеевское район,,17.85
312,125362.0,55.836889,37.423529,37.9,1.0,37.0,Москва,,Покровское-Стрешнево район,,14.31
313,,55.543243,37.459119,51.4,2.0,10.0,Москва,,Сосенское поселение,,10.35
314,107076.0,55.794731,37.697736,36.2,1.0,2.0,Москва,,Сокольники район,,11.8
315,125371.0,55.825717,37.413244,23.9,1.0,12.0,Москва,,Покровское-Стрешнево район,,8.62
316,105120.0,55.755888,37.659004,79.0,2.0,15.0,Москва,,Басманный район,,60.12
317,127434.0,55.819097,37.573514,92.0,3.0,18.0,Москва,,Тимирязевский район,,32.0
318,108801.0,55.55418,37.500017,23.6,1.0,9.0,Москва,,Сосенское поселение,,7.99
319,141702.0,55.948682,37.483252,49.0,2.0,9.0,Долгопрудный,,,Гранитный м-н,9.35
320,127566.0,55.869468,37.594706,44.5,2.0,3.0,Москва,,Отрадное район,,12.55
321,107392.0,55.806171,37.715971,41.4,1.0,18.0,Москва,,Богородское район,,15.2
322,109651.0,55.651739,37.721677,39.0,1.0,10.0,Москва,,Марьино район,,10.7
323,127495.0,55.922615,37.533949,55.0,2.0,10.0,Москва,,Северный район,,12.57
324,119530.0,55.683094,37.446587,42.0,2.0,14.0,Москва,,Очаково-Матвеевское район,,10.38
325,140010.0,55.690853,37.921372,80.0,3.0,18.0,Люберцы,,,Красная горка м-н,10.89
326,125167.0,55.793036,37.542115,47.6,2.0,37.0,Москва,,Хорошёвский район,,38.03
327,101000.0,55.759077,37.651109,486.0,6.0,3.0,Москва,,Басманный район,,249.8
328,127081.0,55.882271,37.635664,67.8,2.0,6.0,Москва,,Южное Медведково район,,14.6
329,117321.0,55.630206,37.514616,54.4,2.0,11.0,Москва,,Тёплый Стан район,,17.1
330,121552.0,55.759772,37.451258,214.0,5.0,4.0,Москва,,Крылатское район,Остров фантазий пос.,110.0
331,141401.0,55.918816,37.410437,32.3,1.0,6.0,Химки,,,Старые Химки м-н,7.2
332,108818.0,55.516668,37.338718,80.4,3.0,4.0,Москва,,Десёновское поселение,Новые Ватутинки Центральный микрорайон жилой комплекс,16.4
333,117246.0,55.656703,37.559221,63.7,2.0,30.0,Москва,,Черёмушки район,,28.86
334,111123.0,55.763017,37.779448,56.9,3.0,2.0,Москва,,Перово район,,13.75
335,141730.0,56.010845,37.476788,41.0,1.0,2.0,Лобня,,,Центральный м-н,7.0
336,117420.0,55.662007,37.553279,60.7,3.0,9.0,Москва,,Черёмушки район,,18.39
337,119361.0,55.692916,37.477074,130.0,4.0,42.0,Москва,,Раменки район,,57.05
338,125130.0,55.822748,37.505632,40.0,1.0,4.0,Москва,,Войковский район,,20.9
339,140055.0,55.660839,37.856788,55.5,1.0,4.0,Котельники,,,Белая Дача м-н,9.3
340,119619.0,55.647234,37.386664,38.0,1.0,19.0,Москва,,Солнцево район,,12.8
341,117535.0,55.587039,37.610718,35.0,1.0,15.0,Москва,,Чертаново Южное район,,8.74
342,140013.0,55.689322,37.903825,54.0,2.0,13.0,Люберцы,,,Красная горка м-н,9.0
343,119017.0,55.742348,37.621902,261.0,5.0,3.0,Москва,,Якиманка район,,202.02
344,143909.0,55.834918,37.956183,35.0,1.0,9.0,Балашиха,,,,6.4
345,,55.593395,37.429395,42.0,2.0,2.0,Москва,,Сосенское поселение,,12.39
346,141069.0,55.941075,37.871243,63.0,2.0,4.0,Королёв,,,Первомайский м-н,8.65
347,125167.0,55.793756,37.543203,47.9,2.0,17.0,Москва,,Хорошёвский район,,33.46
348,127422.0,55.808877,37.578218,40.0,1.0,40.0,Москва,,Тимирязевский район,,17.5
349,107076.0,55.808786,37.707334,21.0,1.0,5.0,Москва,,Богородское район,,8.0
350,115477.0,55.637562,37.651102,60.0,2.0,7.0,Москва,,Царицыно район,,15.9
351,111677.0,55.700381,37.94531,58.1,2.0,22.0,Москва,,Некрасовка район,Люберецкие Поля м-н,12.8
352,121352.0,55.721097,37.464342,62.0,1.0,18.0,Москва,,Фили-Давыдково район,,32.0
353,143026.0,55.701709,37.362811,68.0,3.0,4.0,,рп. Новоивановское,,,13.0
354,142715.0,55.59827,37.769267,35.9,1.0,10.0,,пос. Развилка,,,8.8
355,,55.591548,37.430471,32.5,1.0,15.0,Москва,,Сосенское поселение,,12.33
356,127081.0,55.875363,37.623347,51.1,2.0,5.0,Москва,,Южное Медведково район,,14.18
357,143930.0,55.748783,37.927337,26.2,,1.0,Балашиха,,,Салтыковка м-н,4.75
358,141732.0,56.007484,37.441119,38.0,1.0,6.0,Лобня,,,Катюшки м-н,6.3
359,141501.0,55.904917,37.390526,62.0,2.0,7.0,Химки,,,Новые Химки м-н,10.7
360,125430.0,55.84281,37.371528,67.0,2.0,19.0,Москва,,Митино район,,24.92
361,125315.0,55.806083,37.513179,59.0,2.0,8.0,Москва,,Аэропорт район,,22.5
362,125171.0,55.815839,37.505944,74.0,3.0,2.0,Москва,,Войковский район,,21.9
363,141065.0,55.91772,37.884813,40.3,1.0,1.0,Королёв,,,Валентиновка м-н,7.3
364,141008.0,55.928081,37.723657,62.0,2.0,14.0,Мытищи,,,17а м-н,11.0
365,129343.0,55.848882,37.650286,25.0,1.0,19.0,Москва,,Свиблово район,,11.75
366,115432.0,55.688893,37.655658,103.5,3.0,3.0,Москва,,Даниловский район,,32.8
367,127486.0,55.870249,37.539523,30.4,1.0,2.0,Москва,,Бескудниковский район,,11.0
368,141070.0,55.921342,37.816075,87.74,3.0,16.0,Королёв,,,Подлипки м-н,14.21
369,123007.0,55.780114,37.529984,78.4,3.0,8.0,Москва,,Хорошёвский район,,26.3
370,119421.0,55.656364,37.522431,63.4,2.0,38.0,Москва,,Обручевский район,,26.67
371,143441.0,55.866634,37.391771,44.0,2.0,8.0,,д. Путилково,,,9.5
372,115054.0,55.719556,37.636069,55.9,2.0,25.0,Москва,,Даниловский район,,29.75
373,115184.0,55.743863,37.632231,43.5,2.0,2.0,Москва,,Замоскворечье район,,29.7
374,141143.0,55.862806,38.043038,41.0,2.0,2.0,,д. Большие Жеребцы,,,4.95
375,143441.0,55.874482,37.390059,76.0,3.0,22.0,,д. Путилково,,Мортонград Путилково м-н,14.0
376,108851.0,55.506964,37.569558,60.0,3.0,3.0,Щербинка,,Щербинка гор. округ,Центральный м-н,10.5
377,107370.0,55.813484,37.741008,55.43,2.0,26.0,Москва,,Богородское район,,18.57
378,141730.0,56.010571,37.482628,35.7,1.0,12.0,Лобня,,,Центральный м-н,6.1
379,125565.0,55.843526,37.480495,38.0,1.0,16.0,Москва,,Головинский район,,17.9
380,121170.0,55.746127,37.521238,77.0,2.0,10.0,Москва,,Дорогомилово район,,36.7
381,119602.0,55.666623,37.464129,83.0,3.0,16.0,Москва,,Тропарёво-Никулино район,,31.8
382,143983.0,55.744793,37.985371,55.0,2.0,13.0,Балашиха,,,Ольгино м-н,8.2
383,115035.0,55.744904,37.636729,95.0,2.0,5.0,Москва,,Замоскворечье район,,92.0
384,121471.0,55.714813,37.43295,50.8,2.0,7.0,Москва,,Можайский район,,14.09
385,119192.0,55.694234,37.533171,194.0,4.0,3.0,Москва,,Раменки район,,145.0
386,119192.0,55.704838,37.494837,114.0,3.0,3.0,Москва,,Раменки район,Мосфильмовский жилой комплекс,61.9
387,115280.0,55.71318,37.660288,36.3,1.0,7.0,Москва,,Даниловский район,,13.0
388,127051.0,55.770727,37.625618,150.8,3.0,5.0,Москва,,Мещанский район,,75.0
389,111024.0,55.749483,37.70055,24.6,1.0,5.0,Москва,,Лефортово район,,10.7
390,127273.0,55.857965,37.605841,39.0,1.0,25.0,Москва,,Отрадное район,,13.2
391,108811.0,55.638964,37.427758,58.9,2.0,5.0,Москва,,Московский поселение,,15.99
392,107113.0,55.789408,37.656896,71.0,2.0,4.0,Москва,,Сокольники район,,19.5
393,127273.0,55.857965,37.605841,38.0,1.0,26.0,Москва,,Отрадное район,,13.03
394,108814.0,55.541114,37.483862,47.0,2.0,2.0,,пос. Коммунарка,Сосенское поселение,,11.25
395,143082.0,55.797674,37.376606,56.84,2.0,11.0,,д. Раздоры,,,15.28
396,109444.0,55.707184,37.82242,39.0,2.0,6.0,Москва,,Выхино-Жулебино район,,13.5
397,143001.0,55.703988,37.319304,42.3,1.0,5.0,Одинцово,,,Новая Трёхгорка жилой комплекс,7.99
398,141702.0,55.948243,37.483246,76.0,3.0,13.0,Долгопрудный,,,Гранитный м-н,22.8
399,119072.0,55.745423,37.611855,205.0,5.0,2.0,Москва,,Якиманка район,,93.0
400,141410.0,55.907809,37.403214,50.1,2.0,1.0,Химки,,,Новые Химки м-н,10.7
401,117216.0,55.561744,37.577831,32.6,1.0,18.0,Москва,,Северное Бутово район,,10.8
402,119192.0,55.701222,37.495358,83.0,2.0,9.0,Москва,,Раменки район,,44.24
403,121087.0,55.757035,37.509706,67.0,3.0,3.0,Москва,,Филёвский парк район,,33.0
404,143408.0,55.838335,37.303415,32.9,1.0,8.0,Красногорск,,,Чернево-1 м-н,6.3
405,125167.0,55.79427,37.542165,138.0,4.0,30.0,Москва,,Хорошёвский район,,78.7
406,117420.0,55.662007,37.553279,27.0,1.0,4.0,Москва,,Черёмушки район,,9.46
407,127486.0,55.865645,37.534556,62.5,3.0,11.0,Москва,,Западное Дегунино район,,12.8
408,141102.0,55.923586,37.97124,39.0,1.0,16.0,Щёлково,,,,4.9
409,109542.0,55.715773,37.8106,35.0,1.0,1.0,Москва,,Выхино-Жулебино район,,8.6
410,125502.0,55.866381,37.491953,34.0,1.0,8.0,Москва,,Ховрино район,,11.7
411,109548.0,55.685377,37.728206,58.1,3.0,6.0,Москва,,Печатники район,,12.5
412,125499.0,55.849705,37.503904,65.0,3.0,10.0,Москва,,Головинский район,,16.7
413,125371.0,55.829853,37.402906,90.21,3.0,8.0,Москва,,Покровское-Стрешнево район,,29.11
414,125183.0,55.842001,37.537658,44.9,2.0,2.0,Москва,,Коптево район,,12.2
415,119501.0,55.715352,37.475325,51.0,2.0,14.0,Москва,,Очаково-Матвеевское район,,27.5
416,117630.0,55.66413,37.536598,180.3,3.0,4.0,Москва,,Обручевский район,,59.99
417,125212.0,55.840947,37.495443,41.0,1.0,26.0,Москва,,Головинский район,,17.95
418,119361.0,55.694708,37.477326,41.01,1.0,20.0,Москва,,Раменки район,,28.17
419,119180.0,55.735639,37.616139,133.55,2.0,4.0,Москва,,Якиманка район,,124.99
420,143443.0,55.836991,37.266528,100.6,3.0,14.0,Красногорск,,,Изумрудные холмы жилой комплекс,17.6
421,121471.0,55.718055,37.430017,68.81,3.0,27.0,Москва,,Можайский район,,26.36
422,143986.0,55.740407,38.020211,30.3,1.0,5.0,Балашиха,,,Железнодорожный м-н,5.8
423,119192.0,55.697669,37.50698,158.0,5.0,6.0,Москва,,Раменки район,,51.99
424,117042.0,55.535165,37.527458,236.0,6.0,7.0,Москва,,Южное Бутово район,,120.0
425,142720.0,55.526606,37.592865,75.0,3.0,6.0,,рп. Дрожжино,,Бутово парк 2 м-н,15.2
426,123290.0,55.754241,37.522552,47.0,2.0,42.0,Москва,,Пресненский район,,26.85
427,108802.0,55.602188,37.415893,25.2,,14.0,Москва,,Сосенское поселение,,8.25
428,119192.0,55.701222,37.495358,66.5,2.0,3.0,Москва,,Раменки район,,35.21
429,111033.0,55.751947,37.692171,39.9,1.0,22.0,Москва,,Лефортово район,,18.31
430,123242.0,55.761527,37.585799,75.7,2.0,5.0,Москва,,Пресненский район,,33.26
431,143441.0,55.876507,37.395703,34.0,1.0,15.0,,д. Путилково,,Мортонград Путилково м-н,7.5
432,140009.0,55.696845,38.007859,36.0,1.0,2.0,,д. Мотяково,,,5.5
433,109052.0,55.728307,37.739934,33.15,1.0,20.0,Москва,,Нижегородский район,,10.18
434,127224.0,55.88814,37.664236,11.6,,1.0,Москва,,Северное Медведково район,,3.3
435,143988.0,55.723538,37.978705,33.0,1.0,6.0,Балашиха,,,Новое Павлино м-н,6.6
436,127015.0,55.804029,37.590735,68.0,2.0,2.0,Москва,,Бутырский район,,28.7
437,140013.0,55.696821,37.897983,30.4,1.0,4.0,Люберцы,,,,5.65
438,109651.0,55.644258,37.722845,60.0,3.0,7.0,Москва,,Марьино район,,12.99
439,111675.0,55.712303,37.880559,42.2,1.0,3.0,Москва,,Косино-Ухтомский район,,10.0
440,115547.0,55.579823,37.671403,19.7,,2.0,Москва,,Бирюлёво Восточное район,,5.25
441,115432.0,55.700159,37.636318,67.8,2.0,2.0,Москва,,Даниловский район,,36.5
442,119618.0,55.653956,37.424504,52.4,1.0,2.0,Москва,,Московский поселение,,13.0
443,115583.0,55.605186,37.724753,60.0,2.0,11.0,Москва,,Орехово-Борисово Южное район,,21.7
444,117534.0,55.602643,37.584637,19.0,,1.0,Москва,,Чертаново Южное район,,4.35
